1667	374	358	732
1668	372	325	697
1669	363	368	731
1670	370	364	734
1671	366	351	717
1672	351	347	698
1673	372	357	729
1674	365	343	708
1675	373	342	715
1676	362	355	717
1677	384	357	741
1678	364	368	732
1679	363	363	726
1680	377	360	737
1681	363	356	719
1682	367	389	756
1683	375	373	748
1684	361	354	715
1685	367	368	735
1686	370	346	716
1687	357	364	721
1688	376	366	742
1689	352	355	707
1690	364	354	718
1691	383	343	726
1692	351	354	705
1693	342	347	689
1694	367	357	724
1695	379	350	729
1696	371	358	729
1697	372	366	738
1698	356	369	725
1699	361	337	698
1700	356	335	691
1701	339	338	677
1702	357	352	709
1703	378	348	726
1704	366	361	727
1705	369	358	727
1706	379	333	712
1707	373	354	727
1708	355	362	717
1709	369	353	722
1710	369	363	732
1711	366	366	732
1712	354	354	708
1713	368	331	699
1714	374	347	721
1715	379	333	712
1716	382	337	719
1717	347	348	695
1718	336	342	678
1719	366	359	725
1720	360	363	723
1721	347	362	709
1722	344	369	713
1723	347	359	706
1724	359	358	717
1725	368	357	725
1726	378	360	738
1727	369	346	715
1728	391	353	744
1729	385	367	752
1730	355	367	722
1731	382	355	737
1732	360	371	731
1733	361	385	746
1734	366	361	727
1735	354	358	712
1736	373	353	726
1737	369	334	703
1738	369	346	715
1739	350	351	701
1740	339	391	730
1741	365	376	741
1742	348	346	694
1743	362	367	729
1744	357	346	703
1745	363	357	720
1746	358	349	707
1747	385	360	745
1748	363	362	725
1749	360	342	702
1750	382	368	750
1751	349	362	711
1752	394	358	752
1753	363	353	716
1754	364	371	735
1755	367	353	720
1756	366	357	723
1757	358	366	724
1758	364	346	710
1759	359	358	717
1760	368	362	730
1761	383	351	734
1762	346	355	701
1763	378	348	726
1764	364	354	718
1765	370	351	721
1766	353	346	699
1767	368	360	728
1768	377	357	734
1769	363	352	715
1770	381	341	722
1771	372	333	705
1772	384	349	733
1773	354	356	710
1774	370	368	738
1775	383	369	752
1776	360	366	726
1777	375	351	726
1778	391	357	748
1779	371	363	734
1780	384	361	745
1781	360	353	713
1782	385	357	742
1783	358	368	726
1784	342	369	711
1785	371	363	734
1786	374	336	710
1787	373	339	712
1788	399	339	738
1789	376	355	731
1790	355	350	705
1791	343	366	709
1792	378	363	741
1793	369	370	739
1794	371	352	723
1795	375	349	724
1796	379	372	751
1797	390	342	732
1798	371	373	744
1799	372	358	730
1800	370	354	724
1801	370	355	725
1802	378	356	734
1803	395	364	759
1804	370	365	735
1805	358	345	703
1806	372	361	733
1807	371	360	731
1808	380	363	743
1809	372	371	743
1810	372	344	716
1811	365	347	712
1812	372	367	739
1813	353	365	718
1814	363	372	735
1815	380	387	767
1816	376	374	750
1817	385	348	733
1818	372	372	744
1819	356	362	718
1820	368	328	696
1821	370	347	717
1822	372	349	721
1823	364	377	741
1824	362	359	721
1825	370	367	737
1826	357	364	721
1827	363	362	725
1828	348	337	685
1829	384	357	741
1830	373	360	733
1831	364	359	723
1832	386	364	750
1833	391	361	752
1834	384	359	743
1835	332	369	701
1836	348	344	692
1837	365	347	712
1838	391	357	748
1839	380	349	729
1840	363	349	712
1841	359	336	695
1842	370	346	716
1843	370	347	717
1844	376	337	713
1845	375	338	713
1846	366	341	707
1847	334	358	692
1848	363	352	715
1849	367	348	715
1850	357	369	726
1851	380	370	750
1852	373	349	722
1853	375	338	713
1854	357	358	715
1855	375	366	741
1856	373	355	728
1857	375	342	717
1858	352	371	723
1859	374	344	718
1860	367	364	731
1861	364	349	713
1862	380	350	730
1863	389	348	737
1864	391	357	748
1865	367	341	708
1866	378	345	723
1867	350	372	722
1868	381	351	732
1869	378	360	738
1870	360	343	703
1871	365	364	729
1872	341	363	704
1873	345	357	702
1874	356	366	722
1875	356	334	690
1876	349	345	694
1877	378	366	744
1878	362	367	729
1879	350	363	713
1880	358	358	716
1881	393	336	729
1882	372	351	723
1883	383	347	730
1884	394	328	722
1885	382	369	751
1886	355	352	707
1887	363	370	733
1888	369	356	725
1889	384	350	734
1890	375	343	718
1891	369	346	715
1892	362	349	711
1893	351	350	701
1894	352	366	718
1895	354	377	731
1896	345	370	715
1897	353	361	714
1898	344	368	712
1899	359	377	736
1900	381	347	728
1901	359	346	705
1902	356	355	711
1903	368	350	718
1904	383	345	728
1905	390	346	736
1906	380	385	765
1907	341	385	726
1908	374	344	718
1909	363	371	734
1910	341	367	708
1911	361	357	718
1912	381	354	735
1913	357	370	727
1914	349	365	714
1915	364	353	717
1916	372	345	717
1917	358	358	716
1918	373	370	743
1919	355	370	725
1920	390	368	758
1921	368	361	729
1922	378	356	734
1923	370	350	720
1924	361	371	732
1925	363	349	712
1926	335	372	707
1927	361	370	731
1928	353	348	701
1929	361	341	702
1930	346	360	706
1931	348	349	697
1932	371	350	721
1933	351	346	697
1934	364	357	721
1935	356	346	702
1936	368	358	726
1937	390	356	746
1938	378	382	760
1939	346	353	699
1940	346	345	691
1941	373	386	759
1942	355	353	708
1943	359	349	708
1944	394	355	749
1945	395	349	744
1946	332	357	689
1947	387	345	732
1948	365	357	722
1949	376	369	745
1950	372	364	736
1951	400	363	763
1952	384	352	736
1953	351	361	712
1954	348	365	713
1955	347	358	705
1956	351	343	694
1957	360	351	711
1958	345	340	685
1959	363	357	720
1960	373	349	722
1961	379	349	728
1962	369	348	717
1963	357	369	726
1964	346	390	736
1965	381	342	723
1966	361	344	705
1967	377	352	729
1968	369	363	732
1969	348	364	712
1970	366	351	717
1971	368	369	737
1972	365	392	757
1973	338	344	682
1974	371	353	724
1975	357	347	704
1976	372	343	715
1977	352	354	706
1978	366	360	726
1979	377	358	735
1980	372	352	724
1981	345	358	703
1982	375	360	735
1983	356	336	692
1984	345	337	682
1985	345	359	704
1986	353	382	735
1987	371	344	715
1988	394	351	745
1989	385	360	745
1990	382	347	729
1991	400	345	745
1992	362	374	736
1993	353	345	698
1994	369	338	707
1995	363	334	697
1996	368	357	725
1997	363	364	727
1998	367	349	716
